timestamp,altitude_ft,airspeed_kts,roll_angle_deg,flap_lever_position,left_flap_angle_deg,right_flap_angle_deg,green_hydraulic_pressure_psi,autopilot_status,ptu_status,right_flap_sensor_normal_output_deg,right_flap_sensor_faulty_output_deg,left_flap_sensor_faulty_output_deg,asymmetry_sensor_delta_deg,vertical_g_force,left_flap_motor_current,cabin_altitude_ft,rate_of_climb_fpm,engine_1_vibration_n1,engine_1_egt_degc,ecam_alerts
0.0,0,0.0,-0.1258153733074167,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,-0.0,0.142149771718954,450.0,[]
1.0,0,14.0,-0.19673881664119824,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.12098216818367595,450.0,[]
2.0,0,28.0,0.031032967139920244,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.095193798242846,450.0,[]
3.0,0,42.0,-0.04864356962698365,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.10992556497274977,450.0,[]
4.0,0,56.0,0.1260987852126107,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.10309849890043153,450.0,[]
5.0,0,70.0,-0.116423387511507,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.09323929311822365,450.0,[]
6.0,2500,84.0,0.009167298466225118,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.08993572219070875,450.0,[]
7.0,5000,98.0,-0.004151775975207644,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.0979167175332691,450.0,[]
8.0,7500,112.0,0.07085207638223255,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.07068088389569657,450.0,[]
9.0,10000,126.0,0.17016508526955215,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.12535144380442892,450.0,[]
10.0,12500,140.0,-0.056516891244144864,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.07271254322541726,450.0,[]
11.0,15000,154.0,0.015164816151852611,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.06589799677043819,450.0,[]
12.0,17500,168.0,-0.007349723721838572,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.11230211672767534,450.0,[]
13.0,20000,182.0,-0.02591569310027181,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.08644763846877856,450.0,[]
14.0,22500,196.0,-0.08007595392020164,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.08666246481465828,450.0,[]
15.0,25000,210.0,-0.055870370586820234,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.13279602976262528,450.0,[]
16.0,27500,224.0,-0.06752009418569907,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.06335333178026112,450.0,[]
17.0,30000,238.0,-0.010851053568804437,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.06301021196681134,450.0,[]
18.0,32500,252.0,-0.14657480076998267,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.11553298502385762,450.0,[]
19.0,35000,266.0,0.050390382422819874,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.08221421779832534,450.0,[]
20.0,35000,280.0,0.020301754072112908,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.11014904961171681,450.0,[]
21.0,35000,280.0,-0.05933742266515532,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.05487066515738923,450.0,[]
22.0,35000,280.0,0.20657650063197042,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.1011090903423393,450.0,[]
23.0,35000,280.0,-0.032489614459499806,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.10831327134471962,450.0,[]
