timestamp,altitude_ft,airspeed_kts,roll_angle_deg,flap_lever_position,left_flap_angle_deg,right_flap_angle_deg,green_hydraulic_pressure_psi,autopilot_status,ptu_status,right_flap_sensor_normal_output_deg,right_flap_sensor_faulty_output_deg,left_flap_sensor_faulty_output_deg,asymmetry_sensor_delta_deg,vertical_g_force,left_flap_motor_current,cabin_altitude_ft,rate_of_climb_fpm,engine_1_vibration_n1,engine_1_egt_degc,ecam_alerts
0,0,0,-0.0021914842809931264,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,-0.0,0.11318290435596924,450.0,[]
1,0,14,0.2031046315608147,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.09192940622058837,450.0,[]
2,0,28,-0.027150701587834974,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.11702381485193347,450.0,[]
3,0,42,0.13889733553431505,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.10049982245552501,450.0,[]
4,0,56,-0.07218560625730118,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.08326940919753324,450.0,[]
5,0,70,-0.15923284904703072,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.12317547835250467,450.0,[]
6,2500,84,-0.148583996057494,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.10281941213088518,450.0,[]
7,5000,98,0.04724826054213345,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.08685307023130362,450.0,[]
8,7500,112,-0.023655389725259972,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.09342356461564136,450.0,[]
9,10000,126,0.11751796681285086,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,0.09296215364330115,450.0,[]
10,12500,140,-0.05201905170422571,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,"['ENG 1 VIB', 'ENG 1 STALL', 'ENG 1 FIRE', 'ENG 1 FIRE -> PULL/AGENT']"
11,15000,154,0.09938309454171457,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
12,17500,168,-0.11983448490482435,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
13,20000,182,0.1221026203876497,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
14,22500,196,0.0032257288848591237,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
15,25000,210,-0.061430103187157414,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
