timestamp,altitude_ft,airspeed_kts,roll_angle_deg,flap_lever_position,left_flap_angle_deg,right_flap_angle_deg,green_hydraulic_pressure_psi,autopilot_status,ptu_status,right_flap_sensor_normal_output_deg,right_flap_sensor_faulty_output_deg,left_flap_sensor_faulty_output_deg,asymmetry_sensor_delta_deg,vertical_g_force,left_flap_motor_current,cabin_altitude_ft,rate_of_climb_fpm,engine_1_vibration_n1,engine_1_egt_degc,ecam_alerts
0.0,0,0.0,0.020287054251421244,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,-0.0,0.09154668067801093,450.0,[]
1.0,0,14.0,0.033861381751956326,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.12840068987579292,450.0,[]
2.0,0,28.0,0.08868189887967338,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.10918685204509548,450.0,[]
3.0,0,42.0,-0.15262132069190326,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.11727588513842858,450.0,[]
4.0,0,56.0,-0.15240184938329593,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.08388116970388204,450.0,[]
5.0,0,70.0,-0.12731455826525892,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,0.10666155252129039,450.0,[]
6.0,2500,84.0,0.054576612931546135,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,"['ENG 1 VIB', 'ENG 1 STALL', 'ENG 1 FIRE', 'ENG 1 FIRE -> PULL/AGENT']"
7.0,5000,98.0,0.01745725751554534,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
8.0,7500,112.0,-0.08416188986438705,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
9.0,10000,126.0,-0.016144353816057375,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
10.0,12500,140.0,0.19921890796607175,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
11.0,15000,154.0,-0.19504692381951577,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
12.0,17500,168.0,0.04722295496556811,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
13.0,20000,182.0,0.029936038972019404,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
14.0,22500,196.0,0.2661846816737576,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
15.0,25000,210.0,-0.04206768482591546,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
16.0,27500,224.0,0.17818645556970955,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
17.0,30000,238.0,0.10934822645738594,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
18.0,32500,252.0,0.2897673807897134,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
19.0,35000,266.0,-0.1508337598781135,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,150000.0,4.5,1100.0,[]
20.0,35000,280.0,-0.16892325729460808,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
21.0,35000,280.0,0.04618771415714073,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
22.0,35000,280.0,0.1298289874077805,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
23.0,35000,280.0,-0.24096303970102448,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
24.0,35000,280.0,0.11107234354729181,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
25.0,35000,280.0,0.0260660938600471,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
26.0,35000,280.0,0.05760382462935343,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
27.0,35000,280.0,0.057670961692568426,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
28.0,35000,280.0,-0.10373273288830537,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
29.0,35000,280.0,0.03512719208362735,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
30.0,35000,280.0,0.125138302038349,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
31.0,35000,280.0,0.08221353500575405,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
32.0,35000,280.0,0.11100574068139178,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
33.0,35000,280.0,-0.061464949408719965,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
34.0,35000,280.0,0.029540747613309732,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
35.0,35000,280.0,-0.07595221479044739,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
36.0,35000,280.0,-0.13748804447731378,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
37.0,35000,280.0,-0.0859900574004227,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
38.0,35000,280.0,0.05202166861453633,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
39.0,35000,280.0,0.11863813563012282,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
40.0,35000,280.0,-0.07148137690388832,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
41.0,35000,280.0,-0.03426087686519052,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
42.0,35000,280.0,-0.03383181295877136,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
43.0,35000,280.0,-0.1605497965756365,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
44.0,35000,280.0,-0.016449829241178823,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
45.0,35000,280.0,-0.08672251724030827,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
46.0,35000,280.0,-0.06699961316019526,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
47.0,35000,280.0,0.03898865445773157,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
48.0,35000,280.0,0.01115257506176867,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
49.0,35000,280.0,0.062202349981278604,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
50.0,35000,280.0,-0.010177144918507158,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
51.0,35000,280.0,0.20346357994704845,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
52.0,35000,280.0,0.04859728070767482,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
53.0,35000,280.0,0.10298435760535658,0,0.0,0.0,3000.0,1,0,0.0,0.0,0.0,0.0,1.0,10.0,8000.0,0.0,4.5,1100.0,[]
